Date,AAPL,GOOGL,MSFT,META,AMZN
2023-11-09,180.29698181152344,129.2633056640625,353.8636474609375,318.3263854980469,140.60000610351562
2023-11-10,184.48348999023438,131.595703125,362.67364501953125,326.4893493652344,143.55999755859375
2023-11-13,182.89993286132812,131.09942626953125,359.7402648925781,326.9064636230469,142.58999633789062
2023-11-14,185.51280212402344,132.61795043945312,363.2623291015625,333.9770202636719,145.8000030517578
2023-11-15,186.07693481445312,133.61050415039062,363.4097900390625,330.40203857421875,143.1999969482422
2023-11-16,187.75946044921875,135.9031219482422,369.7997131347656,331.87176513671875,142.8300018310547
2023-11-17,187.7396697998047,134.29530334472656,363.5867614746094,332.7158508300781,145.17999267578125
2023-11-20,189.4815673828125,135.22824096679688,371.0482177734375,337.6117248535156,146.1300048828125
2023-11-21,188.67987060546875,135.94284057617188,366.752197265625,334.6424255371094,143.89999389648438
2023-11-22,189.343017578125,137.45144653320312,371.45123291015625,339.12109375,146.7100067138672
2023-11-24,188.01678466796875,135.66494750976562,371.0382995605469,335.8837585449219,146.74000549316406
2023-11-27,187.838623046875,135.3870391845703,372.1983337402344,332.3782043457031,147.72999572753906
2023-11-28,188.44236755371094,136.17112731933594,376.2191467285156,336.638427734375,147.02999877929688
2023-11-29,187.42298889160156,133.97769165039062,372.4343566894531,329.8955993652344,146.32000732421875
2023-11-30,187.9969940185547,131.5361328125,372.4932861328125,324.8806457519531,146.08999633789062
2023-12-01,189.27374267578125,130.8711700439453,368.1678466796875,322.5667419433594,147.02999877929688
2023-12-04,187.48231506347656,128.30059814453125,362.8887634277344,317.8000183105469,144.83999633789062
2023-12-05,191.4313201904297,130.00770568847656,366.21148681640625,316.0820617675781,146.8800048828125
2023-12-06,190.34262084960938,129.04498291015625,362.5545349121094,315.2479553222656,144.52000427246094
2023-12-07,192.2725830078125,135.9031219482422,364.6681213378906,324.3244934082031,146.8800048828125
2023-12-08,193.69778442382812,133.97769165039062,367.892578125,330.4418029785156,147.4199981689453
2023-12-11,191.19378662109375,132.29042053222656,365.0121765136719,323.0235290527344,145.88999938964844
2023-12-12,192.70806884765625,131.52621459960938,368.0400085449219,331.9015197753906,147.47999572753906
2023-12-13,195.92465209960938,131.57583618164062,368.03021240234375,332.41790771484375,148.83999633789062
2023-12-14,196.07308959960938,130.95057678222656,359.7331237792969,330.8588562011719,147.4199981689453
2023-12-15,195.53868103027344,131.6056365966797,364.4518127441406,332.59674072265625,149.97000122070312
2023-12-18,193.8759307861328,134.78163146972656,366.3393249511719,342.2294006347656,154.07000732421875
2023-12-19,194.9151153564453,135.62521362304688,366.93896484375,347.92962646484375,153.7899932861328
2023-12-20,192.8268280029297,137.30255126953125,364.34375,346.8570861816406,152.1199951171875
2023-12-21,192.67835998535156,139.36697387695312,367.2142028808594,351.63372802734375,153.83999633789062
2023-12-22,191.6094512939453,140.428955078125,368.2366027832031,350.9385681152344,153.4199981689453
2023-12-26,191.06512451171875,140.45872497558594,368.3153076171875,352.36859130859375,153.41000366210938
2023-12-27,191.16409301757812,139.31735229492188,367.7352600097656,355.3477783203125,153.33999633789062
2023-12-28,191.58969116210938,139.1783905029297,368.9248046875,355.8343811035156,153.3800048828125
2023-12-29,190.55047607421875,138.64247131347656,369.67193603515625,351.5046691894531,151.94000244140625
